MeterKey,DateKey,TimeKey,MeterReading,Source,ApparentTemperature,IsSuspicious,AirTemperature,DewPointTemperature,RelativeHumidity
123,20200223,43000,8.00000,LaTrobe_CSV-orig_20200223043255.csv,14.30000,NULL,13.3,13.3,100
123,20200221,161500,24.25000,LaTrobe_CSV-orig_20200221162045.csv,NULL,NULL,NULL,NULL,NULL
123,20200223,93000,8.25000,LaTrobe_CSV-orig_20200223093157.csv,17.40000,NULL,16.9,14.9,88
123,20200205,173000,43.00000,LaTrobe_CSV-orig_20200205173303.csv,19.00000,NULL,21.7,10.5,49
123,20200217,30000,11.00000,LaTrobe_CSV-orig_20200217030705.csv,16.70000,NULL,15.2,14.6,96
123,20200208,134500,9.50000,LaTrobe_CSV-orig_20200208134957.csv,NULL,NULL,NULL,NULL,NULL
123,20200227,180000,23.00000,LaTrobe_CSV-orig_20200227180159.csv,15.40000,NULL,19.6,7.4,45
123,20200222,163000,10.00000,LaTrobe_CSV-orig_20200222175023.csv,19.20000,NULL,22.1,10.9,49
123,20200203,123000,46.00000,LaTrobe_CSV-orig_20200203123402.csv,11.10000,NULL,16.7,7.1,53
123,20200214,20000,15.50000,LaTrobe_CSV-orig_20200214020851.csv,24.30000,NULL,21.7,20.5,93
123,20200225,211500,8.25000,LaTrobe_CSV-orig_20200225211700.csv,NULL,NULL,NULL,NULL,NULL
123,20200210,110000,46.75000,LaTrobe_CSV-orig_20200210110256.csv,22.90000,NULL,21.5,18.7,84
123,20200224,54500,22.00000,LaTrobe_CSV-orig_20200224054954.csv,NULL,NULL,NULL,NULL,NULL
123,20200214,53000,22.75000,LaTrobe_CSV-orig_20200214053203.csv,23.60000,NULL,20.2,20.2,100
123,20200223,191500,8.25000,LaTrobe_CSV-orig_20200223191759.csv,NULL,NULL,NULL,NULL,NULL
123,20200121,41500,10.25000,LaTrobe_CSV-orig_20200122003451.csv,NULL,NULL,NULL,NULL,NULL
123,20200221,104500,18.25000,LaTrobe_CSV-orig_20200221104743.csv,NULL,NULL,NULL,NULL,NULL
123,20200221,173000,22.25000,LaTrobe_CSV-orig_20200221173445.csv,16.00000,NULL,19.4,9,51
123,20200215,20000,17.25000,LaTrobe_CSV-orig_20200215020251.csv,22.70000,NULL,19.6,19.6,100
123,20200214,83000,30.00000,LaTrobe_CSV-orig_20200214083405.csv,26.10000,NULL,22.5,21.3,93
123,20200210,171500,59.50000,LaTrobe_CSV-orig_20200210171857.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,13000,10.25000,LaTrobe_CSV-orig_20200209013352.csv,19.60000,NULL,21.1,15.4,70
123,20200204,63000,15.75000,LaTrobe_CSV-orig_20200204063457.csv,7.40000,NULL,9.2,5.6,78
123,20200222,113000,9.25000,LaTrobe_CSV-orig_20200222113457.csv,17.70000,NULL,18.3,11.6,65
123,20200314,73000,8.50000,LaTrobe_CSV-orig_20200315074655.csv,8.20000,NULL,12,4,58
123,20200209,63000,9.25000,LaTrobe_CSV-orig_20200209063256.csv,19.00000,NULL,18.4,15.3,82
123,20200120,60000,40.25000,LaTrobe_CSV-orig_20200121234959.csv,20.20000,NULL,18.1,18.1,100
123,20200205,70000,16.50000,LaTrobe_CSV-orig_20200205070159.csv,9.50000,NULL,9.8,8.6,92
123,20200227,161500,27.00000,LaTrobe_CSV-orig_20200227162058.csv,NULL,NULL,NULL,NULL,NULL
123,20200210,144500,71.50000,LaTrobe_CSV-orig_20200210144857.csv,NULL,NULL,NULL,NULL,NULL
123,20200204,141500,40.25000,LaTrobe_CSV-orig_20200204141903.csv,NULL,NULL,NULL,NULL,NULL
123,20200206,170000,66.50000,LaTrobe_CSV-orig_20200206170157.csv,30.70000,NULL,30.3,16.3,42
123,20200206,21500,9.75000,LaTrobe_CSV-orig_20200206022652.csv,NULL,NULL,NULL,NULL,NULL
123,20200221,14500,9.00000,LaTrobe_CSV-orig_20200221014852.csv,NULL,NULL,NULL,NULL,NULL
123,20200215,183000,15.50000,LaTrobe_CSV-orig_20200215183159.csv,16.30000,NULL,17.4,17.4,100
123,20200211,0,8.50000,LaTrobe_CSV-orig_20200211000450.csv,24.20000,NULL,20.4,20.2,99
123,20200302,123000,9.00000,LaTrobe_CSV-orig_20200303081757.csv,12.70000,NULL,16.9,7.5,54
123,20200225,141500,44.50000,LaTrobe_CSV-orig_20200225141758.csv,NULL,NULL,NULL,NULL,NULL
123,20200212,41500,10.00000,LaTrobe_CSV-orig_20200212043352.csv,NULL,NULL,NULL,NULL,NULL
123,20200207,24500,10.00000,LaTrobe_CSV-orig_20200207024811.csv,NULL,NULL,NULL,NULL,NULL
123,20200208,24500,9.00000,LaTrobe_CSV-orig_20200208024900.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,143000,9.75000,LaTrobe_CSV-orig_20200209143458.csv,23.50000,NULL,26.3,14.4,48
123,20200205,154500,37.75000,LaTrobe_CSV-orig_20200205154901.csv,NULL,NULL,NULL,NULL,NULL
123,20200121,43000,10.75000,LaTrobe_CSV-orig_20200122032354.csv,13.00000,NULL,13.9,13.7,99
123,20200222,40000,8.25000,LaTrobe_CSV-orig_20200222040156.csv,10.10000,NULL,11.3,9.6,89
123,20200209,43000,8.75000,LaTrobe_CSV-orig_20200209043353.csv,20.30000,NULL,20.4,13.8,66
123,20200206,193000,37.25000,LaTrobe_CSV-orig_20200206193357.csv,24.10000,NULL,23.5,17.7,70
123,20200221,230000,7.75000,LaTrobe_CSV-orig_20200221230348.csv,11.90000,NULL,13.6,10,79
123,20200224,104500,29.25000,LaTrobe_CSV-orig_20200224104859.csv,NULL,NULL,NULL,NULL,NULL
123,20200218,94500,25.25000,LaTrobe_CSV-orig_20200218094659.csv,NULL,NULL,NULL,NULL,NULL
123,20200208,220000,9.00000,LaTrobe_CSV-orig_20200208220401.csv,20.30000,NULL,22.3,13.9,59
123,20200204,4500,9.00000,LaTrobe_CSV-orig_20200204004650.csv,NULL,NULL,NULL,NULL,NULL
123,20200203,71500,25.00000,LaTrobe_CSV-orig_20200203071758.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,184500,8.50000,LaTrobe_CSV-orig_20200209184958.csv,NULL,NULL,NULL,NULL,NULL
123,20200212,63000,17.75000,LaTrobe_CSV-orig_20200212063355.csv,20.70000,NULL,18.7,18.7,100
123,20200208,203000,9.00000,LaTrobe_CSV-orig_20200208203359.csv,21.60000,NULL,23.7,13.6,53
123,20200210,54500,34.00000,LaTrobe_CSV-orig_20200210054654.csv,NULL,NULL,NULL,NULL,NULL
123,20200221,110000,22.00000,LaTrobe_CSV-orig_20200221110344.csv,16.50000,NULL,17.7,11.7,68
123,20200223,203000,8.00000,LaTrobe_CSV-orig_20200223203259.csv,21.30000,NULL,23,12.6,52
123,20200219,133000,25.50000,LaTrobe_CSV-orig_20200219133357.csv,15.10000,NULL,18.2,13.5,74
123,20200210,74500,24.25000,LaTrobe_CSV-orig_20200210074856.csv,NULL,NULL,NULL,NULL,NULL
123,20200203,21500,8.75000,LaTrobe_CSV-orig_20200203022851.csv,NULL,NULL,NULL,NULL,NULL
123,20200211,153000,75.25000,LaTrobe_CSV-orig_20200211153355.csv,26.60000,NULL,26.6,18.2,60
123,20200222,190000,8.25000,LaTrobe_CSV-orig_20200222190319.csv,17.60000,NULL,20.4,12.6,61
123,20200120,61500,30.75000,LaTrobe_CSV-orig_20200121190359.csv,NULL,NULL,NULL,NULL,NULL
123,20200121,44500,11.25000,LaTrobe_CSV-orig_20200122032749.csv,NULL,NULL,NULL,NULL,NULL
123,20200220,143000,25.50000,LaTrobe_CSV-orig_20200220143459.csv,13.10000,NULL,17.3,8.2,55
123,20200212,1500,9.25000,LaTrobe_CSV-orig_20200212001650.csv,NULL,NULL,NULL,NULL,NULL
123,20200207,63000,20.25000,LaTrobe_CSV-orig_20200207063404.csv,19.40000,NULL,17.8,17.8,100
123,20200215,70000,15.75000,LaTrobe_CSV-orig_20200215070357.csv,19.60000,NULL,18.6,18.6,100
123,20200220,211500,7.25000,LaTrobe_CSV-orig_20200220211800.csv,NULL,NULL,NULL,NULL,NULL
123,20200211,73000,32.25000,LaTrobe_CSV-orig_20200211073354.csv,23.00000,NULL,19.5,19.5,100
123,20200208,3000,9.00000,LaTrobe_CSV-orig_20200208003450.csv,20.80000,NULL,18.5,18.5,100
123,20200208,94500,8.50000,LaTrobe_CSV-orig_20200208094856.csv,NULL,NULL,NULL,NULL,NULL
123,20200213,174500,70.75000,LaTrobe_CSV-orig_20200213174858.csv,NULL,NULL,NULL,NULL,NULL
123,20200314,53000,8.25000,LaTrobe_CSV-orig_20200315080256.csv,8.20000,NULL,12,4,58
123,20200217,163000,35.25000,LaTrobe_CSV-orig_20200217163358.csv,28.60000,NULL,29.1,17.9,50
123,20200222,73000,8.75000,LaTrobe_CSV-orig_20200222073457.csv,10.60000,NULL,10.5,10.3,99
123,20200220,180000,21.25000,LaTrobe_CSV-orig_20200220180559.csv,15.70000,NULL,18.3,9.4,56
123,20200213,73000,19.50000,LaTrobe_CSV-orig_20200213073155.csv,21.00000,NULL,18.1,18.1,100
123,20200219,231500,9.25000,LaTrobe_CSV-orig_20200219231701.csv,NULL,NULL,NULL,NULL,NULL
123,20200219,193000,18.50000,LaTrobe_CSV-orig_20200219193400.csv,13.20000,NULL,16.1,12.8,81
123,20200120,63000,21.75000,LaTrobe_CSV-orig_20200121200459.csv,20.70000,NULL,18.2,18.2,100
123,20200220,214500,7.00000,LaTrobe_CSV-orig_20200220215000.csv,NULL,NULL,NULL,NULL,NULL
123,20200213,91500,46.75000,LaTrobe_CSV-orig_20200213091656.csv,NULL,NULL,NULL,NULL,NULL
123,20200215,91500,18.50000,LaTrobe_CSV-orig_20200215091957.csv,NULL,NULL,NULL,NULL,NULL
123,20200223,74500,8.75000,LaTrobe_CSV-orig_20200223074856.csv,NULL,NULL,NULL,NULL,NULL
123,20200121,50000,11.50000,LaTrobe_CSV-orig_20200122024905.csv,13.20000,NULL,13.8,13.6,99
123,20200221,144500,28.75000,LaTrobe_CSV-orig_20200221144945.csv,NULL,NULL,NULL,NULL,NULL
123,20200202,24500,8.50000,LaTrobe_CSV-orig_20200202024903.csv,NULL,NULL,NULL,NULL,NULL
123,20200220,4500,9.00000,LaTrobe_CSV-orig_20200220004651.csv,NULL,NULL,NULL,NULL,NULL
123,20200214,143000,64.00000,LaTrobe_CSV-orig_20200214143205.csv,27.00000,NULL,27.6,19.7,62
123,20200207,223000,8.50000,LaTrobe_CSV-orig_20200207223509.csv,21.40000,NULL,19.3,19.3,100
123,20200206,141500,50.00000,LaTrobe_CSV-orig_20200206141656.csv,NULL,NULL,NULL,NULL,NULL
123,20200222,93000,8.50000,LaTrobe_CSV-orig_20200222093458.csv,13.30000,NULL,14.9,10.3,74
123,20200202,213000,8.75000,LaTrobe_CSV-orig_20200202213401.csv,16.40000,NULL,16.7,13.2,80
123,20200212,174500,61.75000,LaTrobe_CSV-orig_20200212174757.csv,NULL,NULL,NULL,NULL,NULL
123,20200203,221500,9.50000,LaTrobe_CSV-orig_20200203221659.csv,NULL,NULL,NULL,NULL,NULL
123,20200207,83000,20.50000,LaTrobe_CSV-orig_20200207083204.csv,20.00000,NULL,18.2,18.2,100
123,20200215,43000,16.25000,LaTrobe_CSV-orig_20200215043255.csv,20.50000,NULL,19.2,19.2,100
123,20200220,193000,15.75000,LaTrobe_CSV-orig_20200220193400.csv,13.90000,NULL,16.3,10.2,67
123,20200208,14500,9.50000,LaTrobe_CSV-orig_20200208014751.csv,NULL,NULL,NULL,NULL,NULL
123,20200229,174500,9.25000,LaTrobe_CSV-orig_20200229174802.csv,NULL,NULL,NULL,NULL,NULL
123,20200223,50000,8.00000,LaTrobe_CSV-orig_20200223050504.csv,14.30000,NULL,13.3,13.1,99
123,20200203,103000,34.50000,LaTrobe_CSV-orig_20200203103506.csv,11.40000,NULL,16,8.2,60
123,20200206,3000,9.50000,LaTrobe_CSV-orig_20200206003353.csv,12.30000,NULL,13.4,12.1,92
123,20200121,51500,15.25000,LaTrobe_CSV-orig_20200122034855.csv,NULL,NULL,NULL,NULL,NULL
123,20200217,143000,32.25000,LaTrobe_CSV-orig_20200217143258.csv,29.70000,NULL,29,16.2,46
123,20200120,64500,21.00000,LaTrobe_CSV-orig_20200121211658.csv,NULL,NULL,NULL,NULL,NULL
123,20200217,201500,11.75000,LaTrobe_CSV-orig_20200217201759.csv,NULL,NULL,NULL,NULL,NULL
123,20200217,204500,8.00000,LaTrobe_CSV-orig_20200217204959.csv,NULL,NULL,NULL,NULL,NULL
123,20200205,100000,22.75000,LaTrobe_CSV-orig_20200205100203.csv,13.00000,NULL,15.2,9.3,68
123,20200228,190000,20.25000,LaTrobe_CSV-orig_20200228190609.csv,17.90000,NULL,18.9,12.2,65
123,20200224,151500,37.75000,LaTrobe_CSV-orig_20200224151900.csv,NULL,NULL,NULL,NULL,NULL
123,20200213,164500,72.75000,LaTrobe_CSV-orig_20200213164900.csv,NULL,NULL,NULL,NULL,NULL
123,20200216,61500,11.75000,LaTrobe_CSV-orig_20200216061857.csv,NULL,NULL,NULL,NULL,NULL
123,20200202,90000,10.00000,LaTrobe_CSV-orig_20200202090157.csv,15.00000,NULL,15.5,13.9,90
123,20200209,133000,8.00000,LaTrobe_CSV-orig_20200209133456.csv,23.20000,NULL,26.3,13.4,45
123,20200215,64500,16.00000,LaTrobe_CSV-orig_20200215064957.csv,NULL,NULL,NULL,NULL,NULL
123,20200222,194500,6.75000,LaTrobe_CSV-orig_20200222194919.csv,NULL,NULL,NULL,NULL,NULL
123,20200212,3000,9.00000,LaTrobe_CSV-orig_20200212003150.csv,20.00000,NULL,19.5,19.3,99
123,20200206,103000,25.50000,LaTrobe_CSV-orig_20200206103155.csv,18.00000,NULL,18.3,12.7,70
123,20200207,31500,9.75000,LaTrobe_CSV-orig_20200207032901.csv,NULL,NULL,NULL,NULL,NULL
123,20200223,174500,9.25000,LaTrobe_CSV-orig_20200223174758.csv,NULL,NULL,NULL,NULL,NULL
123,20200224,161500,33.75000,LaTrobe_CSV-orig_20200224161657.csv,NULL,NULL,NULL,NULL,NULL
123,20200315,100000,8.50000,LaTrobe_CSV-orig_20200316054657.csv,13.90000,NULL,14.9,10.9,77
123,20200208,11500,9.75000,LaTrobe_CSV-orig_20200208011651.csv,NULL,NULL,NULL,NULL,NULL
123,20200121,53000,15.00000,LaTrobe_CSV-orig_20200122014950.csv,13.30000,NULL,13.9,13.6,98
123,20200212,123000,54.75000,LaTrobe_CSV-orig_20200212123256.csv,25.20000,NULL,25.1,19.2,70
123,20200221,24500,9.00000,LaTrobe_CSV-orig_20200221024903.csv,NULL,NULL,NULL,NULL,NULL
123,20200219,220000,6.50000,LaTrobe_CSV-orig_20200219220406.csv,13.60000,NULL,14,14,100
123,20200208,91500,9.00000,LaTrobe_CSV-orig_20200208091856.csv,NULL,NULL,NULL,NULL,NULL
123,20200120,70000,30.75000,LaTrobe_CSV-orig_20200121191856.csv,21.50000,NULL,18.5,18.5,100
123,20200205,83000,17.75000,LaTrobe_CSV-orig_20200205083356.csv,11.60000,NULL,11.8,9,83
123,20200218,124500,27.00000,LaTrobe_CSV-orig_20200218124759.csv,NULL,NULL,NULL,NULL,NULL
123,20200203,101500,42.50000,LaTrobe_CSV-orig_20200203101702.csv,NULL,NULL,NULL,NULL,NULL
123,20200205,140000,38.75000,LaTrobe_CSV-orig_20200205140201.csv,18.80000,NULL,20.8,10,50
123,20200207,154500,54.25000,LaTrobe_CSV-orig_20200207154805.csv,NULL,NULL,NULL,NULL,NULL
123,20200227,224500,7.25000,LaTrobe_CSV-orig_20200227224700.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,74500,9.50000,LaTrobe_CSV-orig_20200209074656.csv,NULL,NULL,NULL,NULL,NULL
123,20200207,134500,59.00000,LaTrobe_CSV-orig_20200207135006.csv,NULL,NULL,NULL,NULL,NULL
123,20200210,44500,11.25000,LaTrobe_CSV-orig_20200210044953.csv,NULL,NULL,NULL,NULL,NULL
123,20200220,171500,23.25000,LaTrobe_CSV-orig_20200220171900.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,41500,8.75000,LaTrobe_CSV-orig_20200209041853.csv,NULL,NULL,NULL,NULL,NULL
123,20200202,163000,10.50000,LaTrobe_CSV-orig_20200202163500.csv,22.10000,NULL,24.1,11.4,45
123,20200203,31500,9.00000,LaTrobe_CSV-orig_20200203033251.csv,NULL,NULL,NULL,NULL,NULL
123,20200222,60000,8.00000,LaTrobe_CSV-orig_20200222060158.csv,8.90000,NULL,10.2,9.9,98
123,20200215,14500,18.00000,LaTrobe_CSV-orig_20200215014850.csv,NULL,NULL,NULL,NULL,NULL
123,20200213,191500,54.75000,LaTrobe_CSV-orig_20200213191958.csv,NULL,NULL,NULL,NULL,NULL
123,20200213,180000,70.50000,LaTrobe_CSV-orig_20200213180400.csv,30.90000,NULL,30.5,18.2,47
123,20200121,54500,14.75000,LaTrobe_CSV-orig_20200122022556.csv,NULL,NULL,NULL,NULL,NULL
123,20200208,41500,8.50000,LaTrobe_CSV-orig_20200208041951.csv,NULL,NULL,NULL,NULL,NULL
123,20200120,71500,19.00000,LaTrobe_CSV-orig_20200121190359.csv,NULL,NULL,NULL,NULL,NULL
123,20200225,220000,7.25000,LaTrobe_CSV-orig_20200225220200.csv,20.30000,NULL,18.8,18.8,100
123,20200212,0,9.25000,LaTrobe_CSV-orig_20200212000550.csv,21.20000,NULL,19.8,19.6,99
123,20200206,110000,37.75000,LaTrobe_CSV-orig_20200206110256.csv,19.00000,NULL,19.7,13.2,66
123,20200212,50000,11.25000,LaTrobe_CSV-orig_20200212050456.csv,19.40000,NULL,18.5,18.5,100
123,20200204,50000,12.00000,LaTrobe_CSV-orig_20200204050408.csv,9.30000,NULL,10.2,6,75
123,20200204,123000,33.75000,LaTrobe_CSV-orig_20200204123159.csv,15.20000,NULL,18.2,6.1,45
123,20200210,131500,58.00000,LaTrobe_CSV-orig_20200210131956.csv,NULL,NULL,NULL,NULL,NULL
123,20200223,113000,6.75000,LaTrobe_CSV-orig_20200223113357.csv,24.60000,NULL,23.9,16.2,62
123,20200208,83000,9.25000,LaTrobe_CSV-orig_20200208083356.csv,21.40000,NULL,18.4,18.4,100
123,20200212,131500,58.50000,LaTrobe_CSV-orig_20200212131855.csv,NULL,NULL,NULL,NULL,NULL
123,20200212,104500,46.50000,LaTrobe_CSV-orig_20200212104755.csv,NULL,NULL,NULL,NULL,NULL
123,20200208,200000,8.75000,LaTrobe_CSV-orig_20200208200359.csv,22.60000,NULL,24.6,13.8,51
123,20200209,194500,9.00000,LaTrobe_CSV-orig_20200209194959.csv,NULL,NULL,NULL,NULL,NULL
123,20200213,224500,14.00000,LaTrobe_CSV-orig_20200213224959.csv,NULL,NULL,NULL,NULL,NULL
123,20200221,0,9.25000,LaTrobe_CSV-orig_20200221000551.csv,13.60000,NULL,14,13.1,94
123,20200223,104500,8.75000,LaTrobe_CSV-orig_20200223104757.csv,NULL,NULL,NULL,NULL,NULL
123,20200211,100000,46.75000,LaTrobe_CSV-orig_20200211100355.csv,23.60000,NULL,21.9,19.3,85
123,20200204,233000,8.25000,LaTrobe_CSV-orig_20200204233353.csv,10.10000,NULL,13.1,6.2,63
123,20200224,131500,38.75000,LaTrobe_CSV-orig_20200224131657.csv,NULL,NULL,NULL,NULL,NULL
123,20200214,84500,37.25000,LaTrobe_CSV-orig_20200214085005.csv,NULL,NULL,NULL,NULL,NULL
123,20200222,154500,8.25000,LaTrobe_CSV-orig_20200222175023.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,120000,8.00000,LaTrobe_CSV-orig_20200209120557.csv,23.90000,NULL,26,12.5,43
123,20200218,4500,7.25000,LaTrobe_CSV-orig_20200218004950.csv,NULL,NULL,NULL,NULL,NULL
123,20200121,60000,14.50000,LaTrobe_CSV-orig_20200122013250.csv,12.90000,NULL,14,13.2,95
123,20200222,141500,8.75000,LaTrobe_CSV-orig_20200222175023.csv,NULL,NULL,NULL,NULL,NULL
123,20200221,204500,7.75000,LaTrobe_CSV-orig_20200221204746.csv,NULL,NULL,NULL,NULL,NULL
123,20200208,61500,8.25000,LaTrobe_CSV-orig_20200208061656.csv,NULL,NULL,NULL,NULL,NULL
123,20200120,73000,21.00000,LaTrobe_CSV-orig_20200121182000.csv,20.50000,NULL,17.8,17.8,100
123,20200215,164500,13.50000,LaTrobe_CSV-orig_20200215164758.csv,NULL,NULL,NULL,NULL,NULL
123,20200214,60000,28.25000,LaTrobe_CSV-orig_20200214060505.csv,23.70000,NULL,20,20,100
123,20200223,213000,8.00000,LaTrobe_CSV-orig_20200223213259.csv,21.10000,NULL,21.7,12.3,55
123,20200208,184500,9.00000,LaTrobe_CSV-orig_20200208184758.csv,NULL,NULL,NULL,NULL,NULL
123,20200211,4500,9.75000,LaTrobe_CSV-orig_20200211004850.csv,NULL,NULL,NULL,NULL,NULL
123,20200203,120000,43.50000,LaTrobe_CSV-orig_20200203120558.csv,10.60000,NULL,15.8,5.4,50
123,20200203,34500,9.75000,LaTrobe_CSV-orig_20200203034753.csv,NULL,NULL,NULL,NULL,NULL
123,20200206,144500,51.25000,LaTrobe_CSV-orig_20200206144756.csv,NULL,NULL,NULL,NULL,NULL
123,20200215,220000,11.25000,LaTrobe_CSV-orig_20200215220500.csv,16.80000,NULL,16.9,16.9,100
123,20200202,171500,10.25000,LaTrobe_CSV-orig_20200202172058.csv,NULL,NULL,NULL,NULL,NULL
123,20200225,201500,12.25000,LaTrobe_CSV-orig_20200225201700.csv,NULL,NULL,NULL,NULL,NULL
123,20200226,183000,21.25000,LaTrobe_CSV-orig_20200226183158.csv,12.70000,NULL,16.9,5.8,48
123,20200205,214500,9.75000,LaTrobe_CSV-orig_20200205214806.csv,NULL,NULL,NULL,NULL,NULL
123,20200223,180000,8.75000,LaTrobe_CSV-orig_20200223180559.csv,27.70000,NULL,28.6,15.8,45
123,20200216,53000,12.00000,LaTrobe_CSV-orig_20200216053157.csv,18.50000,NULL,16.6,16.6,100
123,20200202,184500,9.00000,LaTrobe_CSV-orig_20200202184959.csv,NULL,NULL,NULL,NULL,NULL
123,20200121,61500,15.50000,LaTrobe_CSV-orig_20200122040624.csv,NULL,NULL,NULL,NULL,NULL
123,20200120,74500,25.25000,LaTrobe_CSV-orig_20200121190359.csv,NULL,NULL,NULL,NULL,NULL
123,20200227,153000,27.50000,LaTrobe_CSV-orig_20200227153459.csv,13.90000,NULL,18.7,7.2,47
123,20200221,74500,14.75000,LaTrobe_CSV-orig_20200221094748.csv,NULL,NULL,NULL,NULL,NULL
123,20200221,154500,24.75000,LaTrobe_CSV-orig_20200221154844.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,91500,9.25000,LaTrobe_CSV-orig_20200209091656.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,90000,8.75000,LaTrobe_CSV-orig_20200209090455.csv,21.80000,NULL,21.3,14.9,67
123,20200229,223000,8.50000,LaTrobe_CSV-orig_20200229223500.csv,16.70000,NULL,16.5,14.2,86
123,20200214,103000,73.00000,LaTrobe_CSV-orig_20200214103515.csv,31.60000,NULL,30.2,19.6,53
123,20200204,111500,35.25000,LaTrobe_CSV-orig_20200204111959.csv,NULL,NULL,NULL,NULL,NULL
123,20200224,30000,8.00000,LaTrobe_CSV-orig_20200224031653.csv,19.60000,NULL,18,17.8,99
123,20200202,231500,10.00000,LaTrobe_CSV-orig_20200202232100.csv,NULL,NULL,NULL,NULL,NULL
123,20200223,41500,7.75000,LaTrobe_CSV-orig_20200223041858.csv,NULL,NULL,NULL,NULL,NULL
123,20200216,93000,12.75000,LaTrobe_CSV-orig_20200216093458.csv,19.30000,NULL,18.5,15.9,85
123,20200223,34500,7.75000,LaTrobe_CSV-orig_20200223034855.csv,NULL,NULL,NULL,NULL,NULL
123,20200221,31501,NULL,LaTrobe_CSV-orig_20200221032053.csv,NULL,NULL,NULL,NULL,NULL
123,20200206,90000,20.00000,LaTrobe_CSV-orig_20200206090154.csv,16.50000,NULL,16.2,13.3,83
123,20200226,163000,25.50000,LaTrobe_CSV-orig_20200226163158.csv,14.20000,NULL,18,7.7,51
123,20200222,41500,8.25000,LaTrobe_CSV-orig_20200222042055.csv,NULL,NULL,NULL,NULL,NULL
123,20200120,80000,33.50000,LaTrobe_CSV-orig_20200121201757.csv,19.80000,NULL,17.8,17.8,100
123,20200318,3000,9.50000,LaTrobe_CSV-orig_20200319090159.csv,20.30000,NULL,21.5,9.7,47
123,20200121,63000,16.25000,LaTrobe_CSV-orig_20200122032354.csv,12.50000,NULL,13.9,13.4,97
123,20200213,13000,9.25000,LaTrobe_CSV-orig_20200213013451.csv,21.00000,NULL,19.7,18.5,93
123,20200213,150000,72.00000,LaTrobe_CSV-orig_20200213150203.csv,31.90000,NULL,31.5,18.1,44
123,20200217,10000,11.75000,LaTrobe_CSV-orig_20200217010350.csv,17.20000,NULL,15.8,14.5,92
123,20200204,140000,40.25000,LaTrobe_CSV-orig_20200204140301.csv,16.20000,NULL,20.1,7.1,43
123,20200208,191500,8.75000,LaTrobe_CSV-orig_20200208191959.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,113000,8.25000,LaTrobe_CSV-orig_20200209113357.csv,23.10000,NULL,25.5,12.7,45
123,20200202,120000,8.25000,LaTrobe_CSV-orig_20200202120457.csv,18.20000,NULL,21.3,10.2,49
123,20200210,154500,65.50000,LaTrobe_CSV-orig_20200210154756.csv,NULL,NULL,NULL,NULL,NULL
123,20200206,213000,10.25000,LaTrobe_CSV-orig_20200206213458.csv,23.10000,NULL,22.3,17.2,73
123,20200213,43000,10.50000,LaTrobe_CSV-orig_20200213043253.csv,21.70000,NULL,18.7,18.5,99
123,20200220,133000,26.75000,LaTrobe_CSV-orig_20200220133258.csv,14.20000,NULL,17.5,9.7,60
123,20200212,33000,8.00000,LaTrobe_CSV-orig_20200212033753.csv,19.80000,NULL,18.1,18.1,100
123,20200225,151500,39.00000,LaTrobe_CSV-orig_20200225151658.csv,NULL,NULL,NULL,NULL,NULL
123,20200212,43000,10.75000,LaTrobe_CSV-orig_20200212043352.csv,19.80000,NULL,18.5,18.5,100
123,20200217,131500,29.50000,LaTrobe_CSV-orig_20200217131657.csv,NULL,NULL,NULL,NULL,NULL
123,20200210,43000,10.75000,LaTrobe_CSV-orig_20200210043553.csv,19.40000,NULL,17.8,17.8,100
123,20200203,131500,32.00000,LaTrobe_CSV-orig_20200203131657.csv,NULL,NULL,NULL,NULL,NULL
123,20200121,64500,16.00000,LaTrobe_CSV-orig_20200122013250.csv,NULL,NULL,NULL,NULL,NULL
123,20200205,104500,25.25000,LaTrobe_CSV-orig_20200205104859.csv,NULL,NULL,NULL,NULL,NULL
123,20200209,183000,8.50000,LaTrobe_CSV-orig_20200209183459.csv,21.30000,NULL,23,14.8,60
123,20200218,3000,7.25000,LaTrobe_CSV-orig_20200218003450.csv,21.70000,NULL,19.1,17.6,91
123,20200319,113000,46.50000,LaTrobe_CSV-orig_20200320074803.csv,26.10000,NULL,28.7,10.8,33
123,20200219,141500,26.50000,LaTrobe_CSV-orig_20200219141958.csv,NULL,NULL,NULL,NULL,NULL
123,20200221,30000,8.25000,LaTrobe_CSV-orig_20200221032053.csv,12.00000,NULL,13.1,13.1,100
123,20200120,81500,21.00000,LaTrobe_CSV-orig_20200121183357.csv,NULL,NULL,NULL,NULL,NULL
123,20200210,224500,8.50000,LaTrobe_CSV-orig_20200210224958.csv,NULL,NULL,NULL,NULL,NULL
123,20200211,93000,41.75000,LaTrobe_CSV-orig_20200211093454.csv,24.00000,NULL,21.6,19.7,89
123,20200210,61500,31.75000,LaTrobe_CSV-orig_20200210061855.csv,NULL,NULL,NULL,NULL,NULL
